total_credit_utilized,installment,state,accounts_current_delinq,accounts_current_installment,accounts_opened_24m,accounts_satisfactory,accounts_120d_past_due,accounts_30d_past_due,accounts_active_debit,accounts_total_cc,accounts_open_cc,accounts_mort,grade_C,grade_D,grade_A,grade_B,grade_Missing,grade_F,grade_E,grade_G,issue_date_year,issue_date_month,issue_date_day,application_time_time_seconds,y,split
72643,267.12,26,0,6,7,9,0.0,0,1,4,2,2,0,1,0,0,0,0,0,0,2018,3,29,51793.3,0,full
25594,162.31,23,0,2,10,12,0.0,0,5,10,9,3,0,0,0,1,0,0,0,0,2018,3,25,48162.6,0,full
38481,932.39,11,0,0,2,18,0.0,0,9,17,17,3,1,0,0,0,0,0,0,0,2018,3,21,53593.3,0,full
20225,335.07,30,0,1,2,7,0.0,0,3,8,6,0,1,0,0,0,0,0,0,0,2018,4,14,56798.2,0,full
35085,527.43,46,0,2,4,11,0.0,0,7,11,9,0,1,0,0,0,0,0,0,0,2018,3,19,59383.3,0,full
30075,719.22,36,0,2,6,11,0.0,0,5,12,9,0,0,0,0,1,0,0,0,0,2018,3,7,63193.3,0,full
6085,169.9,36,0,0,3,6,0.0,0,3,6,5,0,1,0,0,0,0,0,0,0,2018,1,15,40362.6,0,full
64338,922.48,22,0,3,7,10,0.0,0,2,11,5,6,0,0,1,0,0,0,0,0,2018,1,1,36248.2,0,full
44937,350.13,31,0,1,3,5,0.0,0,2,6,4,0,0,0,0,0,0,0,1,0,2018,2,1,57162.6,0,full
72751,450.11,37,0,19,2,24,0.0,0,3,9,5,0,1,0,0,0,0,0,0,0,2018,2,7,41152.8,0,full
172538,607.4,33,0,9,7,36,0.0,0,10,31,23,3,0,0,0,1,0,0,0,0,2018,4,4,39347.4,0,full
47742,445.97,46,0,3,9,10,0.0,0,2,14,6,2,0,1,0,0,0,0,0,0,2018,1,3,49227.5,0,full
1681,62.08,44,0,1,2,8,0.0,0,0,13,6,2,0,0,1,0,0,0,0,0,2018,1,31,39998.2,0,full
42706,85.53,11,0,3,8,13,0.0,0,4,15,9,3,1,0,0,0,0,0,0,0,2018,3,3,59755.2,0,full
15425,233.45,36,0,3,4,5,0.0,0,2,12,2,0,1,0,0,0,0,0,0,0,2018,2,6,57793.3,0,full
29278,221.53,37,0,4,0,11,0.0,0,4,7,7,0,1,0,0,0,0,0,0,0,2018,3,9,56648.2,0,full
8401,81.17,36,0,1,4,6,0.0,0,1,17,4,1,0,0,0,1,0,0,0,0,2018,1,13,53383.3,0,full
5677,304.54,36,0,0,3,5,0.0,0,2,4,4,0,0,0,1,0,0,0,0,0,2018,4,6,53383.3,0,full
64456,119.54,46,0,4,5,10,0.0,0,3,6,6,0,0,0,0,1,0,0,0,0,2018,3,15,47752.8,0,full
297856,451.73,24,0,4,3,17,0.0,0,8,24,13,2,0,0,1,0,0,0,0,0,2018,1,11,41755.2,0,full
25192,386.58,14,0,2,6,16,0.0,0,3,15,13,1,0,0,0,0,0,0,1,0,2018,3,27,50562.6,0,full
10921,551.41,41,0,1,3,7,0.0,0,1,12,5,3,0,0,0,1,0,0,0,0,2018,4,6,56562.6,0,full
42607,620.75,36,0,1,2,11,0.0,0,3,14,10,0,0,0,1,0,0,0,0,0,2018,3,1,57848.2,0,full
51469,583.94,42,0,6,0,12,0.0,0,3,6,5,3,1,0,0,0,0,0,0,0,2018,2,18,54162.6,0,full
143323,304.91,13,0,8,7,15,0.0,0,5,6,5,2,0,1,0,0,0,0,0,0,2018,3,23,53648.2,0,full
45555,261.02,43,0,3,2,4,0.0,0,1,2,1,0,1,0,0,0,0,0,0,0,2018,3,13,47152.8,0,full
14668,320.01,27,0,2,2,6,0.0,0,3,5,4,0,0,0,0,1,0,0,0,0,2018,2,9,37598.2,0,full
12210,234.53,45,0,2,2,10,0.0,0,0,11,7,5,0,0,1,0,0,0,0,0,2018,2,22,52183.3,0,full
120779,688.27,5,0,4,3,16,0.0,0,5,19,9,6,0,0,1,0,0,0,0,0,2018,3,11,52393.3,0,full
48779,160.01,36,0,5,3,10,0.0,0,0,14,5,0,0,0,0,1,0,0,0,0,2018,4,4,62383.3,0,full
56363,144.03,18,0,2,4,9,0.0,0,4,9,6,1,0,0,0,1,0,0,0,0,2018,1,31,61827.5,0,full
75350,195.72,38,0,2,3,4,0.0,0,0,5,2,0,0,0,1,0,0,0,0,0,2018,4,14,55993.3,0,full
123983,844.93,14,0,4,6,13,0.0,0,3,10,8,1,0,0,0,1,0,0,0,0,2018,1,21,51952.8,0,full
54576,173.45,20,0,1,4,13,0.0,0,7,18,11,2,1,0,0,0,0,0,0,0,2018,1,13,59383.3,0,full
54907,583.89,22,0,2,5,5,0.0,0,1,7,2,0,1,0,0,0,0,0,0,0,2018,1,11,60027.5,0,full
1959,931.13,46,0,0,1,2,0.0,0,2,3,2,0,0,0,1,0,0,0,0,0,2018,1,31,40783.3,0,full
57930,80.43,46,0,11,7,16,0.0,0,5,9,5,0,1,0,0,0,0,0,0,0,2018,1,3,54998.2,0,full
17375,224.01,5,0,3,3,8,0.0,0,2,11,5,3,0,0,0,1,0,0,0,0,2018,3,1,54848.2,0,full
23471,162.31,43,0,2,4,6,0.0,0,1,3,2,2,0,0,0,1,0,0,0,0,2018,3,9,54398.2,0,full
12168,117.28,33,0,2,9,13,0.0,0,3,17,11,0,1,0,0,0,0,0,0,0,2018,4,6,40081.9,0,full
10468,483.52,36,0,0,3,8,0.0,0,3,13,7,1,0,0,0,1,0,0,0,0,2018,2,17,41242.1,0,full
23552,468.06,36,0,1,2,8,0.0,0,4,27,6,4,1,0,0,0,0,0,0,0,2018,2,19,38427.5,0,full
47941,169.87,34,0,5,13,21,0.0,0,3,36,15,0,1,0,0,0,0,0,0,0,2018,4,8,56588.5,0,full
53651,251.31,46,0,2,2,9,0.0,0,1,14,7,1,0,0,0,0,0,0,1,0,2018,1,15,38383.3,0,full
6769,612.07,34,0,0,5,8,0.0,0,3,8,7,2,0,1,0,0,0,0,0,0,2018,4,16,57011.2,0,full
15636,461.03,42,0,0,4,7,0.0,0,2,8,6,2,1,0,0,0,0,0,0,0,2018,2,27,54627.5,0,full
82211,785.17,6,0,3,8,14,0.0,0,9,16,11,0,0,1,0,0,0,0,0,0,2018,3,5,53562.6,0,full
27923,209.73,42,0,3,2,22,0.0,0,6,24,19,0,0,0,0,1,0,0,0,0,2018,3,13,60352.8,0,full
79615,931.13,24,0,2,16,37,0.0,0,13,55,35,0,0,0,1,0,0,0,0,0,2018,2,16,36762.6,0,full
64047,564.14,43,0,1,2,6,0.0,0,1,8,4,2,0,0,0,1,0,0,0,0,2018,2,3,43183.3,0,full
54067,430.49,36,0,3,4,19,0.0,0,7,27,15,1,0,0,1,0,0,0,0,0,2018,3,1,56881.9,0,full
28613,33.98,30,0,3,4,7,0.0,0,2,7,3,3,1,0,0,0,0,0,0,0,2018,2,19,41427.5,0,full
4711,339.79,46,0,1,3,8,0.0,0,1,9,6,1,1,0,0,0,0,0,0,0,2018,1,21,42162.6,0,full
36981,1289.19,14,0,3,6,7,0.0,0,1,11,4,2,0,0,0,1,0,0,0,0,2018,4,12,59427.5,0,full
64048,833.57,36,0,3,7,11,0.0,0,2,12,7,1,1,0,0,0,0,0,0,0,2018,3,17,38752.8,0,full
45526,476.89,25,0,4,1,10,0.0,0,3,6,5,2,0,1,0,0,0,0,0,0,2018,1,17,60793.3,0,full
10104,356.98,46,0,1,3,5,0.0,0,1,4,4,0,0,1,0,0,0,0,0,0,2018,1,3,55042.1,0,full
73308,1168.3,36,0,9,0,19,0.0,0,4,18,10,0,0,0,1,0,0,0,0,0,2018,4,4,37393.3,0,full
23414,199.23,40,0,0,3,8,0.0,0,5,12,8,1,0,0,0,1,0,0,0,0,2018,3,29,37918.2,0,full
105753,469.09,48,0,5,5,16,0.0,0,3,15,11,6,1,0,0,0,0,0,0,0,2018,3,3,57011.2,0,full
32386,410.6,23,0,2,3,5,0.0,0,1,8,3,1,1,0,0,0,0,0,0,0,2018,3,17,41648.2,0,full
40396,275.77,21,0,1,6,16,0.0,0,4,21,13,3,0,0,0,1,0,0,0,0,2018,2,21,51583.3,0,full
2859,96.69,42,0,0,2,10,0.0,0,3,17,9,2,0,0,0,1,0,0,0,0,2018,2,27,58042.1,0,full
29780,368.9,45,0,1,4,6,0.0,0,2,7,5,1,1,0,0,0,0,0,0,0,2018,3,15,40552.8,0,full
24266,127.91,31,0,1,4,13,0.0,0,5,18,11,2,0,0,1,0,0,0,0,0,2018,3,27,36248.2,0,full
30562,392.36,27,0,1,5,10,0.0,0,5,8,8,1,0,0,0,1,0,0,0,0,2018,3,17,52227.5,0,full
10452,101.94,40,0,1,1,3,0.0,0,1,9,2,0,1,0,0,0,0,0,0,0,2018,3,11,52183.3,0,full
42045,357.17,49,0,3,5,20,0.0,0,8,19,16,0,1,0,0,0,0,0,0,0,2018,3,23,39718.2,0,full
99189,335.12,36,0,6,4,9,0.0,0,2,3,3,0,1,0,0,0,0,0,0,0,2018,2,2,57162.6,0,full
84551,1230.85,10,0,6,1,10,0.0,0,3,10,4,0,1,0,0,0,0,0,0,0,2018,3,7,61362.6,0,full
32717,138.74,31,0,4,4,8,0.0,0,2,12,4,0,1,0,0,0,0,0,0,0,2018,4,4,54248.2,0,full
11610,166.03,48,0,0,3,8,0.0,0,5,8,8,0,0,0,0,1,0,0,0,0,2018,2,21,39118.2,0,full
26645,1229.97,22,0,1,7,13,0.0,0,3,16,10,6,0,0,1,0,0,0,0,0,2018,1,1,37598.2,0,full
50937,137.33,20,0,8,2,13,0.0,0,2,6,5,0,0,0,0,1,0,0,0,0,2018,1,11,52362.6,0,full
9620,228.84,46,0,1,6,7,0.0,0,1,7,5,3,0,0,0,1,0,0,0,0,2018,3,11,55552.8,0,full
17368,620.75,22,0,1,4,9,0.0,0,5,24,7,3,0,0,1,0,0,0,0,0,2018,3,3,55993.3,0,full
54983,620.66,36,0,2,1,13,0.0,0,4,17,11,1,0,0,1,0,0,0,0,0,2018,4,4,41518.2,0,full
31264,273.96,27,0,6,6,14,0.0,0,1,8,8,0,0,0,0,1,0,0,0,0,2018,3,21,56562.6,0,full
93534,877.73,22,0,2,5,9,0.0,0,6,12,7,2,0,0,0,0,0,0,1,0,2018,4,4,57011.2,0,full
29023,598.87,26,0,1,7,23,0.0,0,4,37,20,2,0,0,1,0,0,0,0,0,2018,4,4,57118.2,0,full
93731,129.85,5,0,4,15,20,0.0,0,1,18,14,4,0,0,0,1,0,0,0,0,2018,4,12,52827.5,0,full
4392,576.01,34,0,0,2,4,0.0,0,2,9,5,1,0,0,0,1,0,0,0,0,2018,3,27,56242.1,0,full
121734,571.59,22,0,2,3,10,0.0,0,5,14,8,0,1,0,0,0,0,0,0,0,2018,1,3,50752.8,0,full
83697,473.64,37,0,3,5,14,0.0,0,4,21,10,5,1,0,0,0,0,0,0,0,2018,3,11,55227.5,0,full
18855,48.35,36,0,0,8,23,0.0,0,6,39,23,0,0,0,0,1,0,0,0,0,2018,3,1,41593.3,0,full
87583,523.45,28,0,2,6,19,0.0,0,9,26,16,0,0,1,0,0,0,0,0,0,2018,4,10,36027.5,0,full
94938,1137.2,21,0,6,4,15,0.0,0,6,10,9,0,0,1,0,0,0,0,0,0,2018,1,21,60848.2,0,full
10052,163.46,23,0,2,8,16,0.0,0,4,21,14,0,0,0,0,1,0,0,0,0,2018,3,11,62752.8,0,full
41467,491.99,36,0,1,12,13,0.0,0,6,37,11,6,0,0,1,0,0,0,0,0,2018,3,21,48193.3,0,full
20754,541.3,31,0,0,5,8,0.0,0,4,9,7,2,1,0,0,0,0,0,0,0,2018,4,14,50383.3,0,full
64692,125.28,46,0,3,5,10,0.0,0,4,13,6,1,0,0,1,0,0,0,0,0,2018,3,11,48762.6,0,full
33611,354.58,29,0,2,3,7,0.0,0,3,7,5,0,0,0,0,1,0,0,0,0,2018,1,13,56242.1,0,full
297461,281.34,37,0,4,8,10,0.0,0,2,6,5,1,1,0,0,0,0,0,0,0,2018,2,21,42162.6,0,full
22674,1024.16,20,0,1,1,4,0.0,0,1,2,2,0,0,0,0,1,0,0,0,0,2018,3,19,62648.2,0,full
34385,318.19,25,0,0,5,10,0.0,0,3,23,9,3,0,0,0,1,0,0,0,0,2018,1,31,49993.3,0,full
92063,239.52,46,0,7,5,17,0.0,0,8,10,10,0,1,0,0,0,0,0,0,0,2018,2,15,53518.2,0,full
11133,230.52,36,0,0,8,17,0.0,0,3,21,16,1,1,0,0,0,0,0,0,0,2018,3,1,53593.3,0,full
19088,644.6,23,0,0,1,7,0.0,0,3,8,7,0,0,0,0,1,0,0,0,0,2018,3,31,38198.2,0,full
27162,576.75,35,0,1,3,6,0.0,0,1,4,4,4,0,0,0,1,0,0,0,0,2018,1,19,47518.2,0,full
18205,512.78,33,0,1,6,9,0.0,0,2,10,7,3,0,1,0,0,0,0,0,0,2018,3,25,54801.5,0,full
163783,973.81,40,0,3,3,17,0.0,0,5,21,11,2,0,0,0,1,0,0,0,0,2018,3,29,41281.9,0,full
83640,194.79,43,0,3,8,16,0.0,0,5,21,13,2,0,0,0,1,0,0,0,0,2018,2,21,59198.2,0,full
13687,456.81,34,0,2,2,9,0.0,0,4,13,6,3,0,0,1,0,0,0,0,0,2018,3,5,38648.2,0,full
71591,693.7,31,0,1,13,10,0.0,0,3,14,8,3,1,0,0,0,0,0,0,0,2018,3,1,57627.5,0,full
87471,644.69,34,0,12,1,18,0.0,0,4,12,6,0,0,0,0,1,0,0,0,0,2018,2,5,41881.9,0,full
9225,60.92,11,0,2,7,9,0.0,0,3,9,7,0,0,0,1,0,0,0,0,0,2018,3,19,51162.6,0,full
30108,476.33,3,0,1,1,8,0.0,0,4,10,7,0,1,0,0,0,0,0,0,0,2018,2,3,60947.4,0,full
16729,1174.94,20,0,0,1,6,0.0,0,3,6,4,3,0,0,0,0,0,0,1,0,2018,3,29,53648.2,0,full
720,110.61,36,0,0,3,3,0.0,0,2,4,3,0,0,1,0,0,0,0,0,0,2018,3,3,54442.1,0,full
56179,105.51,37,0,2,11,9,0.0,0,2,13,7,0,1,0,0,0,0,0,0,0,2018,1,21,39952.8,0,full
46264,911.95,32,0,1,7,21,0.0,0,8,20,20,0,0,0,0,0,0,0,1,0,2018,3,17,57118.2,0,full
21599,246.86,41,0,5,8,11,0.0,0,3,8,6,0,0,0,0,1,0,0,0,0,2018,2,5,60947.4,0,full
16151,125.28,27,0,4,10,13,0.0,0,1,11,9,0,0,0,1,0,0,0,0,0,2018,2,5,42947.4,0,full
43234,429.09,31,0,2,2,11,0.0,0,6,15,8,1,0,0,0,1,0,0,0,0,2018,3,11,42162.6,0,full
46748,830.23,37,0,3,8,9,0.0,0,0,15,6,3,0,0,1,0,0,0,0,0,2018,3,13,60188.5,0,full
71287,140.67,37,0,3,8,14,0.0,0,5,15,11,0,1,0,0,0,0,0,0,0,2018,3,3,56983.3,0,full
22112,509.69,30,0,0,4,11,0.0,0,3,32,10,6,1,0,0,0,0,0,0,0,2018,3,11,55783.3,0,full
2529,558.6,27,0,0,2,3,0.0,0,2,2,2,2,0,0,1,0,0,0,0,0,2018,4,4,56155.2,0,full
25819,465.57,27,0,1,2,8,0.0,0,4,13,6,6,0,0,1,0,0,0,0,0,2018,1,27,53048.2,0,full
101221,1136.03,32,0,3,4,12,0.0,0,3,9,9,1,0,0,0,0,0,1,0,0,2018,1,13,58042.1,0,full
73414,173.45,12,0,7,0,10,0.0,0,1,6,3,1,1,0,0,0,0,0,0,0,2018,2,4,58598.2,0,full
40210,744.53,35,0,3,5,13,0.0,0,4,10,10,0,0,0,0,1,0,0,0,0,2018,2,20,39952.8,0,full
34116,520.28,12,0,2,3,9,0.0,0,2,12,7,0,1,0,0,0,0,0,0,0,2018,4,12,56427.5,0,full
92763,775.82,20,0,3,3,11,0.0,0,3,14,5,3,0,0,1,0,0,0,0,0,2018,3,13,62881.9,0,full
145675,155.17,31,0,5,3,9,0.0,0,2,7,4,0,0,0,1,0,0,0,0,0,2018,4,8,54762.6,0,full
64335,827.15,36,0,2,3,10,0.0,0,6,14,8,0,1,0,0,0,0,0,0,0,2018,3,1,52448.2,0,full
68541,889.58,26,0,2,5,12,0.0,0,5,14,10,2,0,0,0,1,0,0,0,0,2018,1,1,56562.6,0,full
60675,369.0,5,0,3,8,11,0.0,0,3,10,7,5,0,0,1,0,0,0,0,0,2018,1,7,56198.2,0,full
15006,227.26,43,0,0,5,10,0.0,0,7,26,13,3,0,0,0,1,0,0,0,0,2018,2,7,55183.3,0,full
198423,607.05,31,0,8,7,16,0.0,0,6,19,7,6,0,1,0,0,0,0,0,0,2018,3,21,42027.5,0,full
3279,1137.2,46,0,0,2,3,0.0,0,0,4,3,0,0,1,0,0,0,0,0,0,2018,3,25,50752.8,0,full
95909,1053.86,25,0,3,6,15,0.0,0,4,14,11,3,0,0,1,0,0,0,0,0,2018,3,1,51793.3,0,full
52786,741.1,30,0,4,2,11,0.0,0,5,9,7,1,1,0,0,0,0,0,0,0,2018,2,25,56281.9,0,full
13656,159.41,24,0,1,1,4,0.0,0,1,6,2,1,0,0,0,1,0,0,0,0,2018,2,3,54118.2,0,full
48838,379.07,37,0,3,8,12,0.0,0,1,15,9,0,0,1,0,0,0,0,0,0,2018,1,19,37042.1,0,full
142522,386.82,31,0,4,8,11,0.0,0,3,29,7,2,0,0,0,1,0,0,0,0,2018,3,11,57011.2,0,full
9038,410.54,46,0,0,1,5,0.0,0,3,5,5,0,1,0,0,0,0,0,0,0,2018,3,3,56242.1,0,full
49939,310.38,14,0,15,4,20,0.0,0,3,5,5,0,0,0,1,0,0,0,0,0,2018,2,16,42027.5,0,full
5776,342.17,46,0,0,2,7,0.0,0,3,7,7,0,1,0,0,0,0,0,0,0,2018,1,19,49993.3,0,full
443,31.04,8,0,0,3,8,0.0,0,2,10,8,0,0,0,1,0,0,0,0,0,2018,3,21,41518.2,0,full
8269,396.27,46,0,0,3,7,0.0,0,3,10,7,0,1,0,0,0,0,0,0,0,2018,2,27,59518.2,0,full
10475,490.45,46,0,0,5,14,0.0,0,8,17,13,2,0,0,0,1,0,0,0,0,2018,1,27,40783.3,0,full
46061,518.86,43,0,4,6,17,0.0,0,7,17,13,0,1,0,0,0,0,0,0,0,2018,2,25,53411.2,0,full
50160,338.31,3,0,1,3,4,0.0,0,3,7,3,2,1,0,0,0,0,0,0,0,2018,4,14,52555.2,0,full
10606,150.56,33,0,1,2,6,0.0,0,2,7,4,2,0,0,1,0,0,0,0,0,2018,4,18,62798.2,0,full
23220,762.12,36,0,1,6,16,0.0,0,4,20,15,3,1,0,0,0,0,0,0,0,2018,2,2,63952.8,0,full
19706,96.69,37,0,1,1,3,0.0,0,1,2,2,0,0,0,0,1,0,0,0,0,2018,4,12,52227.5,0,full
59215,542.07,35,0,3,2,7,0.0,0,2,5,3,2,0,0,1,0,0,0,0,0,2018,3,9,50963.4,0,full
43094,378.86,38,0,2,2,7,0.0,0,3,9,5,0,0,0,0,0,0,1,0,0,2018,2,16,55552.8,0,full
47197,313.23,23,0,4,8,13,0.0,0,3,18,8,3,0,0,1,0,0,0,0,0,2018,2,22,55393.3,0,full
14002,579.87,28,0,0,4,6,0.0,0,2,6,6,0,0,0,0,0,0,0,1,0,2018,3,31,58827.5,0,full
12969,345.85,46,0,1,6,10,0.0,0,4,8,8,1,1,0,0,0,0,0,0,0,2018,2,13,49598.2,0,full
23527,973.15,24,0,2,2,4,0.0,0,2,2,2,0,1,0,0,0,0,0,0,0,2018,3,11,55918.2,0,full
4276,156.62,14,0,0,1,6,0.0,0,0,7,5,1,0,0,1,0,0,0,0,0,2018,2,3,58827.5,0,full
40355,221.37,12,0,12,3,16,0.0,0,2,5,4,0,0,0,1,0,0,0,0,0,2018,3,17,50427.5,0,full
84285,180.0,11,0,5,6,11,0.0,0,3,12,6,1,0,0,1,0,0,0,0,0,2018,3,19,58448.2,0,full
8875,311.84,43,0,0,0,4,0.0,0,3,7,4,0,0,0,0,1,0,0,0,0,2018,3,15,62798.2,0,full
102370,750.91,5,0,1,3,20,0.0,0,14,19,17,4,0,0,0,1,0,0,0,0,2018,1,13,42442.1,0,full
4241,285.85,43,0,0,4,10,0.0,0,2,18,10,0,0,1,0,0,0,0,0,0,2018,4,16,52598.2,0,full
61750,193.38,37,0,7,4,14,0.0,0,5,10,7,0,0,0,0,1,0,0,0,0,2018,3,23,57248.2,0,full
78096,467.03,6,0,1,8,19,0.0,0,9,23,17,3,0,0,0,1,0,0,0,0,2018,1,3,36442.1,0,full
92802,249.01,24,0,3,7,15,0.0,0,6,16,11,3,0,1,0,0,0,0,0,0,2018,1,5,38281.9,0,full
20558,386.51,46,0,2,2,7,0.0,0,3,9,5,0,0,1,0,0,0,0,0,0,2018,1,9,58163.4,0,full
129954,784.6,36,0,2,13,20,0.0,0,7,20,17,2,0,0,0,1,0,0,0,0,2018,3,29,41048.2,0,full
25804,832.56,23,0,0,6,12,0.0,0,9,13,12,0,1,0,0,0,0,0,0,0,2018,2,23,55393.3,0,full
53972,806.79,34,0,1,2,15,0.0,0,6,14,11,2,1,0,0,0,0,0,0,0,2018,4,22,36248.2,0,full
104198,311.49,24,0,3,6,11,0.0,0,6,10,8,0,0,1,0,0,0,0,0,0,2018,2,13,38752.8,0,full
8098,40.2,13,0,2,3,5,0.0,0,1,6,3,0,0,0,0,0,0,0,1,0,2018,1,5,57762.6,0,full
61884,1162.17,46,0,2,1,11,0.0,0,5,11,8,1,0,0,0,1,0,0,0,0,2018,3,15,59881.9,0,full
16560,272.93,22,0,5,3,14,0.0,0,4,9,9,0,0,1,0,0,0,0,0,0,2018,3,15,56242.1,0,full
59563,805.86,36,0,8,5,16,0.0,0,3,17,8,0,0,0,0,1,0,0,0,0,2018,1,19,48955.2,0,full
130388,879.18,43,0,3,6,7,0.0,0,2,10,3,2,1,0,0,0,0,0,0,0,2018,1,21,62518.2,0,full
54774,479.09,23,0,1,8,10,0.0,0,5,16,9,0,0,0,1,0,0,0,0,0,2018,3,25,50752.8,0,full
69155,266.88,35,0,2,1,7,0.0,0,4,6,4,3,0,0,0,1,0,0,0,0,2018,1,17,40681.9,0,full
117235,415.32,46,0,4,4,12,0.0,0,6,11,6,2,0,1,0,0,0,0,0,0,2018,1,27,60442.1,0,full
3875,298.82,29,0,0,1,2,0.0,0,1,4,2,0,0,1,0,0,0,0,0,0,2018,2,16,42188.5,0,full
22396,314.59,40,0,3,7,15,0.0,0,8,14,11,1,0,0,0,1,0,0,0,0,2018,3,7,59427.5,0,full
19831,95.17,46,0,1,3,10,0.0,0,3,16,9,0,0,0,1,0,0,0,0,0,2018,4,22,41383.3,0,full
39227,712.75,37,0,3,3,9,0.0,0,3,6,6,0,0,0,0,1,0,0,0,0,2018,1,5,38242.1,0,full
4681,153.75,24,0,0,7,9,0.0,0,2,27,9,2,0,0,1,0,0,0,0,0,2018,2,12,52827.5,0,full
58445,973.15,5,0,3,3,13,0.0,0,4,16,8,5,1,0,0,0,0,0,0,0,2018,2,11,50798.2,0,full
19159,96.02,24,0,1,3,4,0.0,0,1,3,3,0,0,0,0,1,0,0,0,0,2018,1,17,49783.3,0,full
53332,76.14,7,0,4,5,10,0.0,0,3,5,5,1,0,0,1,0,0,0,0,0,2018,4,16,55918.2,0,full
61595,967.03,0,0,2,3,9,0.0,0,4,9,6,1,0,0,0,1,0,0,0,0,2018,2,19,41755.2,0,full
284957,508.53,37,0,4,5,10,0.0,0,4,7,5,2,0,1,0,0,0,0,0,0,2018,2,15,49042.1,0,full
68270,785.45,27,0,3,3,12,0.0,0,4,15,9,1,1,0,0,0,0,0,0,0,2018,4,2,51118.2,0,full
44867,589.72,36,0,2,3,9,0.0,0,1,11,7,0,0,0,1,0,0,0,0,0,2018,1,19,38752.8,0,full
120926,271.84,23,0,7,2,21,0.0,0,9,18,14,0,1,0,0,0,0,0,0,0,2018,2,21,38842.1,0,full
251920,536.35,36,0,8,4,12,0.0,0,1,4,1,4,0,0,0,1,0,0,0,0,2018,3,7,42398.2,0,full
386,332.05,36,0,0,5,4,0.0,0,1,9,4,0,0,0,0,1,0,0,0,0,2018,4,20,38155.2,0,full
10147,684.33,33,0,0,1,7,0.0,0,5,8,7,0,1,0,0,0,0,0,0,0,2018,2,19,54627.5,0,full
10803,219.64,11,0,0,0,5,0.0,0,4,5,5,0,0,0,1,0,0,0,0,0,2018,3,3,60998.2,0,full
15953,255.03,46,0,1,7,9,0.0,0,4,12,8,1,0,0,0,1,0,0,0,0,2018,1,27,60762.6,0,full
37750,483.45,46,0,12,5,16,0.0,0,3,5,4,0,0,0,0,1,0,0,0,0,2018,3,11,56281.9,0,full
194572,187.94,17,0,14,4,23,0.0,0,2,9,8,1,0,0,1,0,0,0,0,0,2018,2,16,39193.3,0,full
27329,293.27,36,0,1,3,19,0.0,0,9,20,18,0,1,0,0,0,0,0,0,0,2018,1,11,54027.5,0,full
68311,631.44,11,0,1,0,8,0.0,0,3,12,7,5,0,0,0,0,0,1,0,0,2018,3,13,58642.1,0,full
21950,743.28,43,0,1,2,8,0.0,0,5,9,7,0,0,1,0,0,0,0,0,0,2018,2,9,59048.2,0,full
115849,761.46,36,0,2,4,19,0.0,0,6,19,17,0,0,0,1,0,0,0,0,0,2018,2,19,50198.2,0,full
62810,789.39,31,0,5,6,16,0.0,0,3,21,10,2,1,0,0,0,0,0,0,0,2018,3,3,51481.9,0,full
35908,214.19,31,0,2,2,7,0.0,0,3,5,5,0,0,1,0,0,0,0,0,0,2018,2,20,56798.2,0,full
161518,737.65,5,0,3,10,15,0.0,0,1,14,11,3,0,0,1,0,0,0,0,0,2018,3,23,51201.5,0,full
37182,573.86,46,0,2,3,9,0.0,0,3,11,7,0,0,0,0,0,0,0,1,0,2018,2,7,42848.2,0,full
89647,238.02,44,0,15,5,21,0.0,0,3,8,6,0,0,0,1,0,0,0,0,0,2018,3,11,53281.9,0,full
179130,1218.33,46,0,5,7,15,0.0,0,2,16,6,3,0,0,1,0,0,0,0,0,2018,3,17,63788.5,0,full
140706,270.71,37,0,13,8,22,0.0,0,6,10,7,3,1,0,0,0,0,0,0,0,2018,2,8,53281.9,0,full
44001,349.65,43,0,1,6,17,0.0,0,7,17,16,0,1,0,0,0,0,0,0,0,2018,2,6,46918.2,0,full
8870,163.46,22,0,0,8,13,0.0,0,5,17,12,5,0,0,0,1,0,0,0,0,2018,3,21,49042.1,0,full
66656,327.54,23,0,4,6,11,0.0,0,1,8,6,4,0,0,0,0,0,1,0,0,2018,2,12,38881.9,0,full
47214,398.94,46,0,9,14,24,0.0,0,2,19,15,0,1,0,0,0,0,0,0,0,2018,1,13,53281.9,0,full
24283,697.41,36,0,1,2,5,0.0,0,2,10,4,1,0,0,0,1,0,0,0,0,2018,3,25,56048.2,0,full
61334,996.04,45,0,3,4,13,0.0,0,4,16,10,0,0,1,0,0,0,0,0,0,2018,3,5,58362.6,0,full
475540,310.38,46,0,5,2,14,0.0,0,6,10,7,1,0,0,1,0,0,0,0,0,2018,1,11,54027.5,0,full
52038,305.77,32,0,2,4,7,0.0,0,2,6,5,0,1,0,0,0,0,0,0,0,2018,3,19,56983.3,0,full
83678,832.44,43,0,11,10,25,0.0,0,5,20,14,0,1,0,0,0,0,0,0,0,2018,3,3,50881.9,0,full
70931,324.61,20,0,4,7,10,0.0,0,2,7,5,3,0,0,0,1,0,0,0,0,2018,3,31,55993.3,0,full
111070,422.01,37,0,3,10,22,0.0,0,8,25,17,1,1,0,0,0,0,0,0,0,2018,2,19,59562.6,0,full
12663,291.89,24,0,1,1,18,0.0,0,1,24,16,1,1,0,0,0,0,0,0,0,2018,3,5,51952.8,0,full
86448,838.91,42,0,4,2,24,0.0,0,7,32,19,4,0,0,0,1,0,0,0,0,2018,2,1,40783.3,0,full
