total_credit_utilized,installment,grade,state,issue_date,application_time,accounts,y,vector_feature,non_decimal_feature,sentence_feature
19878,109.14,D,WA,08-Apr-18,02:42.6,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":9,""open_cc"":5,""mort"":3}",0,"[1.27, 2.01, 1.52, 1.91, 4.69]",0b1101111,배터리 잔량 부족
28508,693.8,C,MO,20-Feb-18,25:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":6,""open_cc"":5,""mort"":0}",0,"[3.29, 2.67, 4.91, 9.8, 3.5]",0b1111010110,모터 온도 상승 경고
194936,860.96,E,TN,13-Mar-18,39:43.3,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":8,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":26,""open_cc"":11,""mort"":5}",0,"[2.47, 1.43, 6.84, 1.89, 0.08]",0x391,모터 온도 상승 경고
10887,81.73,B,NY,09-Mar-18,45:52.8,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":9,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":6,""mort"":0}",0,"[6.12, 9.07, 2.86, 2.68, 9.03]",0b100011010,초기화 작업 진행 중
30126,304.59,A,NJ,11-Feb-18,52:42.6,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":6,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":12,""open_cc"":10,""mort"":6}",0,"[0.54, 7.88, 6.11, 1.5, 5.22]",0x9a,분석 보고서 생성됨
241910,392.3,B,NC,11-Mar-18,39:43.3,"{""current_delinq"":0,""current_installment"":5,""opened_24m"":6,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":12,""open_cc"":8,""mort"":0}",0,"[1.6, 5.0, 8.81, 1.19, 2.48]",0x26d,시스템 업데이트 필요
52884,963.68,D,NJ,03-Mar-18,40:27.5,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":7,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":20,""open_cc"":10,""mort"":0}",0,"[0.4, 4.47, 6.2, 0.31, 9.75]",0b101101001,초기화 작업 진행 중
54215,246.0,A,PA,23-Jan-18,01:58.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":10,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":17,""open_cc"":7,""mort"":8}",0,"[5.03, 7.01, 4.13, 3.3, 8.62]",0x175,데이터 처리 성공
61093,691.54,C,TX,15-Mar-18,56:38.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":9,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":16,""open_cc"":7,""mort"":4}",0,"[3.8, 1.62, 7.04, 9.51, 1.21]",0b11000001,센서 값 정상 범위
32115,849.35,C,RI,12-Apr-18,43:08.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[0.68, 5.07, 7.62, 1.65, 2.37]",0x4d,배터리 잔량 부족
74539,277.48,C,AZ,08-Apr-18,27:22.1,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":3,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":9,""open_cc"":7,""mort"":0}",0,"[5.14, 7.85, 3.74, 4.49, 3.89]",0b1101100011,네트워크 연결 불안정
79589,419.46,B,RI,07-Mar-18,27:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":21,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":33,""open_cc"":19,""mort"":2}",0,"[0.39, 6.7, 4.32, 0.61, 4.51]",0x32a,모터 온도 상승 경고
11058,322.99,D,CA,10-Apr-18,05:52.8,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":7,""mort"":0}",0,"[0.49, 7.82, 3.18, 8.17, 9.61]",0b1101101010,데이터 처리 성공
7820,476.33,C,CA,09-Feb-18,30:27.5,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":13,""open_cc"":8,""mort"":0}",0,"[0.44, 3.82, 4.34, 1.53, 7.44]",0b1011101100,시스템 업데이트 필요
42569,894.85,E,KY,22-Apr-18,57:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":14,""open_cc"":4,""mort"":5}",0,"[5.51, 6.8, 8.19, 7.88, 6.22]",0b1101011010,분석 보고서 생성됨
8847,1046.16,D,MN,09-Mar-18,04:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":2,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":1,""mort"":0}",0,"[0.7, 6.74, 7.58, 4.04, 0.1]",0x188,시스템 업데이트 필요
80904,368.82,C,NY,21-Feb-18,56:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":17,""open_cc"":11,""mort"":2}",1,"[1.77, 6.76, 7.05, 8.56, 9.1]",0b111100100,분석 보고서 생성됨
54789,515.75,B,CA,09-Mar-18,31:58.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":0,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":16,""open_cc"":4,""mort"":0}",0,"[2.19, 6.39, 1.5, 6.34, 2.68]",0b1110000010,정기 점검 완료
18353,208.14,C,CA,03-Jan-18,09:23.4,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":26,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":42,""open_cc"":24,""mort"":0}",0,"[7.2, 9.14, 2.26, 9.64, 3.24]",0b1011101001,모터 온도 상승 경고
12885,454.74,D,NY,16-Apr-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":7,""mort"":1}",0,"[7.29, 5.46, 2.35, 0.93, 1.78]",0b11001000,배터리 잔량 부족
37567,357.17,C,TX,13-Feb-18,46:38.2,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":5,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":4,""mort"":2}",0,"[0.48, 7.01, 3.19, 6.48, 0.19]",0b11110100,정기 점검 완료
71424,973.15,C,AZ,19-Mar-18,50:11.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":4,""mort"":2}",0,"[6.44, 7.85, 4.86, 7.57, 9.05]",0x333,시스템 업데이트 필요
25038,342.12,C,SC,03-Mar-18,53:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":5,""mort"":0}",0,"[6.23, 1.66, 4.51, 8.05, 4.9]",0x2a8,정기 점검 완료
107678,1197.41,C,TX,04-Apr-18,41:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":20,""open_cc"":7,""mort"":2}",0,"[0.56, 2.38, 0.04, 7.04, 6.47]",0b111110110,정기 점검 완료
271418,281.91,A,NY,19-Jan-18,40:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":13,""open_cc"":7,""mort"":1}",0,"[2.19, 6.32, 9.93, 2.01, 3.43]",0b1111000100,시스템 업데이트 필요
11715,576.41,C,NV,09-Jan-18,19:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":3,""open_cc"":3,""mort"":3}",0,"[7.27, 4.59, 7.47, 5.2, 6.77]",0b1011111010,초기화 작업 진행 중
68028,468.32,C,MA,14-Feb-18,31:58.2,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":2,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":2,""mort"":0}",0,"[7.5, 0.63, 2.67, 2.78, 1.22]",0b1011101110,배터리 잔량 부족
126920,291.95,C,PA,17-Jan-18,06:38.2,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":10,""satisfactory"":19,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":18,""open_cc"":10,""mort"":4}",0,"[2.15, 3.59, 1.17, 6.64, 9.45]",0x1f6,배터리 잔량 부족
20620,670.23,C,WA,11-Mar-18,15:52.8,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":7,""open_cc"":6,""mort"":0}",0,"[6.19, 9.03, 3.82, 6.65, 3.3]",0b110100001,배터리 잔량 부족
24645,629.04,B,VA,06-Apr-18,35:55.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":3,""open_cc"":2,""mort"":1}",0,"[3.29, 5.41, 8.7, 9.44, 6.73]",0b100011011,모터 온도 상승 경고
27911,563.98,C,NJ,22-Feb-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":10,""open_cc"":6,""mort"":0}",0,"[7.85, 7.74, 1.15, 3.62, 5.48]",0x85,사용자 로그인 기록
41052,830.12,B,NY,13-Feb-18,37:22.1,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":5,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":9,""open_cc"":6,""mort"":0}",0,"[8.33, 2.05, 1.42, 8.53, 2.41]",0x102,네트워크 연결 불안정
110426,922.25,C,CA,25-Feb-18,50:11.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":0,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":16,""open_cc"":10,""mort"":0}",0,"[3.25, 9.27, 8.17, 9.72, 9.24]",0b1110111101,센서 값 정상 범위
10573,1218.33,A,NY,13-Mar-18,59:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":10,""satisfactory"":30,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":35,""open_cc"":27,""mort"":2}",0,"[8.18, 1.43, 6.27, 6.05, 1.1]",0x23d,정기 점검 완료
30244,649.21,B,NY,15-Feb-18,56:38.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":8,""total_cc"":10,""open_cc"":9,""mort"":4}",0,"[3.08, 7.51, 0.27, 1.95, 1.86]",0x1c2,사용자 로그인 기록
12484,254.85,C,OH,11-Jan-18,10:27.5,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":5,""open_cc"":4,""mort"":0}",0,"[9.22, 5.71, 5.61, 0.58, 7.02]",0b1001101101,네트워크 연결 불안정
20441,536.72,F,CA,29-Mar-18,53:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":7,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":16,""open_cc"":10,""mort"":0}",0,"[3.29, 6.09, 2.62, 2.6, 7.54]",0x10c,모터 온도 상승 경고
63469,1086.31,A,OH,11-Jan-18,40:27.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":25,""open_cc"":10,""mort"":3}",0,"[1.27, 2.14, 9.03, 5.15, 9.36]",0x287,정기 점검 완료
59146,392.3,B,MN,31-Mar-18,07:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":3,""mort"":1}",0,"[4.15, 6.07, 2.31, 2.31, 4.23]",0xb1,데이터 처리 성공
29889,329.38,A,TX,31-Mar-18,39:43.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":11,""open_cc"":6,""mort"":4}",0,"[2.9, 0.56, 2.62, 0.59, 2.49]",0xda,초기화 작업 진행 중
57148,214.55,B,OR,25-Jan-18,16:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":4,""satisfactory"":11,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":10,""open_cc"":8,""mort"":0}",0,"[5.2, 2.29, 6.28, 3.48, 8.46]",0b10110111,분석 보고서 생성됨
27142,225.6,C,NY,21-Mar-18,32:42.6,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":8,""satisfactory"":16,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":13,""open_cc"":11,""mort"":1}",0,"[6.01, 7.07, 0.71, 0.32, 4.93]",0x37d,모터 온도 상승 경고
106836,80.59,B,CA,21-Jan-18,42:42.6,"{""current_delinq"":0,""current_installment"":9,""opened_24m"":6,""satisfactory"":22,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":17,""open_cc"":13,""mort"":0}",0,"[0.85, 4.01, 9.72, 7.86, 5.04]",0x2c3,네트워크 연결 불안정
39092,679.48,C,TX,07-Mar-18,13:21.5,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":2}",0,"[4.1, 4.75, 0.16, 4.97, 3.76]",0b1110101100,사용자 로그인 기록
32166,878.71,D,WA,29-Mar-18,14:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":7,""mort"":0}",0,"[4.93, 9.02, 3.08, 1.65, 7.21]",0b100100010,센서 값 정상 범위
27352,338.31,C,NY,10-Apr-18,54:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":7,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":31,""open_cc"":17,""mort"":0}",0,"[2.56, 1.01, 5.67, 3.19, 2.97]",0b100100001,분석 보고서 생성됨
122306,960.01,B,TX,29-Mar-18,34:08.2,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":22,""open_cc"":9,""mort"":2}",0,"[8.14, 7.96, 0.62, 9.7, 9.44]",0b1011101011,네트워크 연결 불안정
32037,473.74,C,MO,15-Feb-18,29:43.3,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":1,""satisfactory"":12,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":2,""total_cc"":8,""open_cc"":7,""mort"":2}",0,"[9.88, 1.18, 0.45, 7.41, 7.98]",0x328,모터 온도 상승 경고
19864,451.29,B,PA,12-Feb-18,03:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":17,""open_cc"":2,""mort"":2}",0,"[8.44, 9.53, 5.74, 6.32, 6.63]",0x309,알 수 없는 오류 발생
11801,357.25,C,CT,11-Mar-18,34:08.2,"{""current_delinq"":0,""current_installment"":0,""opened_24m"":3,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":15,""open_cc"":11,""mort"":2}",0,"[8.25, 6.74, 6.05, 2.59, 2.91]",0b1100000100,시스템 업데이트 필요
119232,334.08,E,CO,22-Apr-18,54:08.2,"{""current_delinq"":0,""current_installment"":8,""opened_24m"":3,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":8,""open_cc"":5,""mort"":0}",0,"[5.37, 9.55, 6.35, 1.42, 8.06]",0b1001111010,초기화 작업 진행 중
22407,775.82,A,VA,08-Apr-18,37:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":2,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":18,""open_cc"":5,""mort"":3}",0,"[7.01, 4.12, 7.95, 4.62, 3.65]",0x3dd,시스템 업데이트 필요
53079,257.46,B,PA,04-Feb-18,33:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":11,""open_cc"":8,""mort"":0}",0,"[6.82, 4.31, 4.11, 8.94, 1.66]",0b1101110111,사용자 로그인 기록
66706,301.11,A,IL,03-Mar-18,33:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":6,""satisfactory"":31,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":15,""total_cc"":35,""open_cc"":28,""mort"":8}",0,"[5.86, 0.04, 9.88, 3.05, 8.65]",0b100101,사용자 로그인 기록
29227,703.74,C,WA,20-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":8,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":27,""open_cc"":15,""mort"":5}",0,"[7.02, 4.18, 9.12, 2.8, 8.6]",0x2bf,시스템 업데이트 필요
47524,423.91,D,CA,12-Feb-18,55:47.4,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":2,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":7,""open_cc"":6,""mort"":2}",0,"[6.76, 9.84, 3.15, 6.48, 5.78]",0x25a,데이터 처리 성공
105376,1307.85,B,IL,25-Jan-18,18:01.9,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":6,""total_cc"":15,""open_cc"":6,""mort"":7}",0,"[2.89, 4.54, 5.97, 6.58, 3.51]",0b1100011001,센서 값 정상 범위
35109,562.99,C,FL,11-Jan-18,48:01.9,"{""current_delinq"":0,""current_installment"":6,""opened_24m"":8,""satisfactory"":10,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":6,""open_cc"":3,""mort"":1}",0,"[3.66, 4.9, 6.83, 1.73, 7.68]",0x3b,센서 값 정상 범위
32972,210.78,A,PA,06-Apr-18,24:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":7,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":13,""open_cc"":5,""mort"":3}",0,"[3.78, 5.33, 1.62, 7.17, 0.53]",0b1100101110,알 수 없는 오류 발생
131956,444.69,B,VT,21-Mar-18,29:43.3,"{""current_delinq"":0,""current_installment"":10,""opened_24m"":6,""satisfactory"":17,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":9,""open_cc"":6,""mort"":1}",0,"[5.38, 7.67, 4.99, 0.17, 3.28]",0b1111001011,알 수 없는 오류 발생
30693,450.98,A,MA,19-Mar-18,42:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":3,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":17,""open_cc"":7,""mort"":1}",0,"[1.46, 5.97, 2.42, 9.11, 0.4]",0x98,네트워크 연결 불안정
52130,1026.35,C,NY,15-Mar-18,35:55.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":6,""mort"":1}",0,"[3.19, 7.36, 1.16, 1.2, 3.78]",0x385,모터 온도 상승 경고
12710,273.74,C,TX,17-Feb-18,20:27.5,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":2,""total_cc"":3,""open_cc"":2,""mort"":0}",0,"[6.03, 6.35, 2.16, 1.89, 6.36]",0x2f7,네트워크 연결 불안정
69329,160.03,B,TX,13-Feb-18,45:52.8,"{""current_delinq"":0,""current_installment"":4,""opened_24m"":9,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":6,""mort"":2}",0,"[2.34, 1.05, 7.84, 1.95, 3.92]",0b1110111110,초기화 작업 진행 중
14409,339.79,C,NC,19-Feb-18,37:22.1,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":5,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":12,""open_cc"":5,""mort"":2}",0,"[0.13, 3.19, 3.27, 6.01, 5.1]",0x2d9,초기화 작업 진행 중
35777,193.32,E,KY,11-Feb-18,12:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":8,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":11,""open_cc"":6,""mort"":1}",0,"[0.99, 0.04, 5.93, 7.1, 5.96]",0b1010011110,초기화 작업 진행 중
65951,121.84,A,FL,19-Jan-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":11,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":15,""open_cc"":12,""mort"":1}",0,"[3.33, 9.69, 2.12, 1.41, 6.25]",0b11000010,센서 값 정상 범위
19654,461.24,A,CA,15-Jan-18,53:13.3,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":0,""satisfactory"":4,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":4,""open_cc"":2,""mort"":0}",0,"[9.05, 5.45, 6.01, 3.68, 2.35]",0b1001001110,배터리 잔량 부족
72739,899.97,C,NH,09-Feb-18,07:22.1,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":6,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":7,""total_cc"":19,""open_cc"":10,""mort"":2}",0,"[9.44, 6.12, 0.95, 5.26, 9.46]",0b1101011001,알 수 없는 오류 발생
5422,361.83,D,CA,05-Jan-18,14:08.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":1,""satisfactory"":5,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":6,""open_cc"":4,""mort"":0}",0,"[7.07, 8.19, 9.95, 2.12, 9.66]",0b1010100101,시스템 업데이트 필요
45969,650.03,C,OH,16-Apr-18,42:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":14,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":12,""open_cc"":10,""mort"":2}",0,"[3.6, 9.58, 7.87, 8.43, 1.98]",0b1011010000,데이터 처리 성공
35548,750.91,B,GA,19-Jan-18,31:58.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":8,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":9,""open_cc"":7,""mort"":1}",0,"[9.46, 1.96, 8.79, 6.14, 4.72]",0x296,시스템 업데이트 필요
201598,1204.6,A,CA,03-Jan-18,12:42.6,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":3,""satisfactory"":15,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":21,""open_cc"":12,""mort"":3}",0,"[4.17, 5.89, 8.64, 0.51, 0.12]",0xe0,알 수 없는 오류 발생
31800,324.61,B,TX,21-Mar-18,10:27.5,"{""current_delinq"":0,""current_installment"":7,""opened_24m"":2,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":7,""open_cc"":5,""mort"":0}",0,"[5.12, 9.14, 9.13, 3.24, 9.76]",0b1000101010,네트워크 연결 불안정
34380,444.69,B,PA,25-Mar-18,42:42.6,"{""current_delinq"":0,""current_installment"":2,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":4,""total_cc"":15,""open_cc"":6,""mort"":2}",0,"[9.88, 4.94, 6.89, 8.43, 5.61]",0b1100001011,모터 온도 상승 경고
32109,900.17,C,NY,18-Feb-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":3,""total_cc"":9,""open_cc"":5,""mort"":0}",0,"[2.73, 1.86, 2.9, 9.36, 8.12]",0x2f4,정기 점검 완료
23630,542.07,A,FL,21-Feb-18,06:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":12,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":5,""total_cc"":15,""open_cc"":9,""mort"":2}",0,"[3.53, 5.12, 5.36, 0.1, 9.11]",0x2c4,배터리 잔량 부족
186301,1204.42,A,CA,03-Mar-18,14:08.2,"{""current_delinq"":0,""current_installment"":10,""opened_24m"":1,""satisfactory"":13,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":0,""total_cc"":4,""open_cc"":2,""mort"":1}",0,"[5.19, 8.01, 5.32, 0.87, 3.19]",0b110011001,모터 온도 상승 경고
8180,562.6,C,AZ,09-Mar-18,23:13.3,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":5,""satisfactory"":6,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":1,""total_cc"":5,""open_cc"":5,""mort"":0}",0,"[1.84, 7.06, 5.79, 9.82, 7.03]",0x301,모터 온도 상승 경고
34523,332.1,B,CO,01-Jan-18,06:38.2,"{""current_delinq"":0,""current_installment"":3,""opened_24m"":3,""satisfactory"":5,""120d_past_due"":null,""30d_past_due"":0,""active_debit"":3,""total_cc"":8,""open_cc"":2,""mort"":0}",0,"[4.83, 8.21, 8.85, 9.26, 3.7]",0b110001010,센서 값 정상 범위
20135,805.75,B,KY,02-Apr-18,16:38.2,"{""current_delinq"":0,""current_installment"":1,""opened_24m"":4,""satisfactory"":9,""120d_past_due"":0,""30d_past_due"":0,""active_debit"":4,""total_cc"":10,""open_cc"":7,""mort"":1}",0,"[6.64, 0.53, 0.34, 3.43, 2.81]",0b1011000010,모터 온도 상승 경고
